"#新型冠状病毒#【细致询问让部分市民认为隐私被侵犯120表示请市民理解和配合】""去过外地吗？""、""接触过武汉游客吗？""、""家人有从外地刚回来的吗？""近期一些拨打过""120""的啥尔滨市民会发现，急救调度员在接警时会多问三句话。对此一些市民感到不理解，甚至感到自己的个人隐私被侵犯。记者从哈尔滨市?展开全文c",0
【如何避免接触无症状的感染者？卫健委回应：1-2米之间的距离接触可能会造成传播】国家医疗专家组成员李兴旺提示市民，这个病更多的症状是咳嗽，呼吸道传染疾病更多是通过近距离飞沫传播，大家要戴上口罩，尽量减少近距离接触。目前看，所谓近距离主要是在1-2米之间或者1.5米的距离，可能会造成传播，?展开全文c,0
本来应该昨天发的微博，因为懒就没发了……这个学期真的很崩溃，真的从学期初忙到学期结束……再加上班主任频繁请假，她的一些工作就变成我要做了……然后我又有强迫症，觉得自己做的不够好，时常逼迫自己，真的差点要崩溃了，太难受了……反正这个证书我拿也是实至名归的……我有尽心尽责工作的……?展开全文c,-1
【#什么是接触传播#？转发周知！】国家医疗专家组成员李兴旺表示，所谓接触传播，是指手污染到病毒，然后手再去揉眼睛或触碰身体的其他部位，有可能造成病毒感染。专家提醒：戴口罩、勤洗手、做防护！#新型冠状病毒可通过接触传播#（人民日报）???,0
15:30新闻1、1月28日，记者获悉，针对新型冠状病毒感染的肺炎疫情，银川海关在口岸采取多项强化卫生检疫措施，对出入境人员开展健康申报、体温监测、医学巡查等卫生检疫措施，及时发现、排查、处置染疫嫌疑情况，坚决遏制疫情蔓延势头。2、冠状病毒感染的肺炎疫情牵动着全国人民的心，却有一些网民?展开全文c,0
无症状感染意味病毒可以与人和平共处、不受任何排异排斥进行大量增殖、会成为宿主，因此传染性更强。好在他们不咳嗽，飞沫传播的危险小。只要不在一起吃饭、不大量品尝他们的新鲜唾液、不超近距离接触，感染的风险不大。全国目前的形势印证了这一点。?,0
【DR.CICI专业吸脂医院】上班族由于长时间久坐，很容易导致臀部变得扁平、下垂，再加上臀部两侧凹陷，臀腿比例显得不协调，穿裤子会不好看。蜜桃臀重塑DR.CICI自体脂肪丰臀根据宝宝整体外形、身材比例及臀型、臀围和松垂情况等对臀部进行综合雕塑。填充臀部凹陷同时提升臀线，调整臀腿比?展开全文c,0
宝宝奶粉喂养小常识，以下细节您是否都注意到了？宝宝奶粉喂养中需注意以下几点，希望能帮助奶粉喂养的新手妈妈，安全温馨地喂养宝宝。1、国内说的“奶粉”通常指营养成分经过调整的“配方奶粉”，跟把牛奶干燥得到的“普通奶粉”完全是不同的食品。2、母乳是婴儿的最好食品，在可能的条件下应追求母?展开全文c,0
#金华爆料#【东阳城东街道：爱心人士捐献10万只口罩驰援武汉】昨日，一辆辆装有医用口罩（共计10万只）的快递小货车，从湖北口罩厂家出发，发往湖北黄石、荆门、荆州、武汉、黄冈、十堰、孝感、天门、红安、沙洋等10个地区，为奋战在前线的医护人员送去一份爱心。这10万只口罩是谁捐赠的呢？1月23?展开全文c,1
子洲县环卫所多措并举做好新型冠状病毒感染的肺炎疫情防控工作为做好新型冠状病毒肺炎疫情防控工作，按照县委县政府部署要求和县住建局安排，环卫所迅速行动，多措并举，全力加强疫情防控工作。一是强化组织领导。把此次疫情防控工作作为重大政治任务，成立了领导小组，召开专题会议，层层落实责任，?展开全文c,0
#公交出行#【春节期间的一些安排】1）春节期间各公交线路首末班时间不变，除夕至年初二三天班次间隔增大（减一趟运营）；2）除夕至年初三大砻坊一卡通客服中心【停业】，年初四至年初六大砻坊一卡通客服中心服务时间为9点-15点；3）春节期间一卡通各银行服务网点服务时间由各银行网点自行安排；4?展开全文c,0
#新型冠状病毒可通过接触传播#高烧男子恶意向医护人员吐口水，遇到这样的人该怎么办才好？？#全国累计确诊病例4515例#???L爆笑六哥的微博视频?,-1
//@去过猫本的树袋熊:目前看到的密切接触传播的案例，都是2米以内的近距离，且有过至少1天以上的接触，聚会的案例不包括，大胆猜测一小时应该不够吧//@视角_日本:<快讯>日本确认第8例新型肺炎，患者和奈良巴士司机乘坐同一辆巴士。,0
作为基金经理的我，6.30起来刷牙洗脸看新闻，吃早餐，7.00点开始1个小时的跑步回公司上班，尽管家里离公司不远，但我还是跑完10公里。8:00左右，到公司，打开电脑，继续了解昨夜至今晨发生的主要经济/金融事件，为一会儿的晨会做准备；8:30左右晨会，内容一般是总结昨天和昨夜金融市场情况，展望今?展开全文c,0
"我提出了问题“广州地铁二号线空调问题”,每天早上上班时二号线空调开暖气热死人，落班时二号线空调开冷气冻死人，冻到流鼻涕，能不能调整一下？O广州地铁二号线空调问题@广州地铁?",-1
#武汉加油#【重症隔离病房护士：我很好，随时准备再上一线】24岁的护士朱庭萱已经在武汉金银潭医院重症隔离病房奋战了19天，在今年唯一没有彩排过的春晚节目中，她在病房接受采访时灿烂的笑容感动了许多观众。日前，朱庭萱接到从临床一线撤下休息的通知，目前在居家隔离的她说：我们是最棒的！我们一定?展开全文c,1
【莫怕！#武汉发来的快递不用拒收#】据专家介绍，病毒传播目前主要通过两个渠道：飞沫传播和通过跟病人密切接触传播。因此，病毒通过快件传播的风险极低。国家邮政局市场监管司副司长侯延波表示，#武汉#发来的正常快件不用拒收，提醒收完快件请及时洗手。L央视新闻的微博视频?,0
与宠物接触后，用肥皂和水洗手可以显著减少其他常见细菌在宠物和人类之间的传播，如大肠杆菌和沙门氏菌。???,0
武汉加油！#亥时点评##新型冠状病毒##新型冠状病毒对所有年龄组都易感##新型冠状病毒可通过接触传播##新型冠状病毒倍增时间比SARS短##新型冠状病毒疫情对全球构成高风险#L亥时热评的微博视频?,1
#洛阳24小时#【买买买！洛阳肉菜供应充足节前价格稳定】过了农历腊月廿三，人们忙着准备年货，我市各大超市也迎来采购高峰，商家备足了货，猪肉、蔬菜等交易量明显提升。记者近日走访发现，我市节前市场价格总体平稳，不少商家还推出打折促销等优惠活动。　　19日上午，在卜蜂莲花超市，购买政府储备?展开全文c,0
#最新疫情地图#【广西：为何一日确诊20个病例？】广西今天下午通报，1月29日0至24时，广西全区新增确诊病例数20例，显著高于之前每日报告的病例数。这20例里面，有14例在主动监测发现，6例是医疗机构发热门诊发现的。这说明管控措施开始有明显成效。主动监测工作包括有主动对武汉或湖北相关人群的排查?展开全文c,-1
//@听闻雨声滴答:李兰娟院士说的是“病毒在哺乳动物之间传播，宠物在外面接触到疫情，接触到病人，那宠物也需要监控起来”，是在提醒你们注意宠物隔离。,0
日行一善应对新型冠状病毒感染，应该注意以下几点。第一点，应该充分保持自身免疫力的强大，尽量不要熬夜、避免过度饮酒、过度疲劳，这样才能保证自身免疫力的强大。第二点，尽量避免接触有可能有病毒传染的环境，应避免到人群聚集的地方。第三点，应该做好自身的防护，当出门到人多的地?展开全文c,0
#防控疫情三亚在行动#【巾帼不让须眉三亚女警奋战疫情防控工作一线】为积极响应海南省政府启动突发公共卫生事件一级应急响应，切实做好派出所管辖辖区新型冠状病毒感染肺炎疫情防控工作。1月24日至29日，陈滢滢作为海岸警察总队（筹备组）三亚支队亚龙湾派出所党支部委员、副所长，也是所里唯一一名?展开全文c,1
,0
//@八大山债人:回复@蹭着免费会员改的名:高福以前说没证据人传染人呢。。。丫的证据来得都晚。。。//@蹭着免费会员改的名:看的同一个新闻，李兰娟说病毒在哺乳动物之间传播，所以对于和已感染的人有接触的宠物也得监测起来，但是在今晚的新闻里高福说没有证据表明会传给宠物，我还是倾向于相信李兰娟,0
湖南你急一急！！！请公布确诊人详细信息、确诊前到过的地点、时间，方便其他人自查是否与病人接触过，是否与病人在相同时间去过相同地点，从而进行自我隔离，防止病毒进一步传播。现在我们湖南已经是全国重疫区了，请帮助群众了解情况，好做好防护！！希望您们详细介绍病人轨迹，谢谢了?????,0
#赤峰动态#【关于在新型冠状病毒防控期间市政务服务中心和市公共资源交易中心推行“网上办、不见面、你要求、我来办”的公告】广大办事群众和企业：为有效防控新型冠状病毒感染的肺炎疫情传播，减少人员聚集和非必要的接触，扎实做好市政务服务大厅、市公共资源交易大厅疫情防控工作，根据市新型冠?展开全文c,0
昨晚公司年会，我喝的不多，但回家后看到爸爸的照片，还是忍不住哭了，这一年太难了，从来没有过的难，想起那些紧张的口干舌燥，吓的两腿发软，焦虑的不能入眠的时候。昨晚在梦里，又是为爸爸的病忙碌了一夜，迎来后才想起，他已经永远的走了。艰难困苦的日子都过去了，调整心态过年。这一周很漫长?展开全文c,-1
[双子座]双子座【今日运势】：10-14周一今天的情绪比较不错，做事会比较轻松。★★★☆☆虽未把上班的心态调整过来，但轻松愉快的气氛还是让上班情绪高涨不少；情侣们心情显得比较雀跃，但面上表情会有些顾做神秘；晚上尽量不要久呆户外，容易伤风感冒。网页链接?,0
#专家回应假期是否需再延长##国家卫健委回应延长假期#绝对还是要延长的我这是吉林省东三省最穷的一个省。感染的不算多14个人，但是很多大爷大妈还是没有重视起来，假期延长一个是能更好的减少人员流动和聚集，二是能减少传染源和健康人之间的接触，阻断病毒的传播，三是能在这段时间里确诊更多感染者?展开全文c,0
周末故宫大奔事件很快被武汉肺炎占领热点，朝阳又发生砍医生事件，庚子年不太平，平安度过吧。2003年SARS已经上班，公交车上下，生死好像没那么担忧，据说北京很严重，不接待北京客户。这次演化路径和那次有点像，都要自求多福，也许也会对货币财政政策产生影响，经济快速发展已经超越了自然承受力，这?展开全文c,0
主要聚焦战斗部分；工作顺畅。节后上班第一天、调整身心不要忘！有条不紊莫慌张；外媒近日公布了该作的海量游戏截图和主角及其机体设定图……话说这游戏宣传至今还没出现福利内容……笑对工作心情畅……节后上班懒洋洋！?,0
一篇最新发表的论文披露，早至2019年12月中旬，新冠病毒在密切接触者之间已发生人际传播，也就是所谓的“人传人”。此外在2020年1月11日前，有7例武汉医护人员感染发病O网页链接；?,0
【新冠肺炎“人传人”已月余中疾控论文与武汉通告不符】研究表明，自2019年12月中旬以来，密切接触者之间已发生人际传播。1月1日-1月11日之间O网页链接（来自财新客户端）?,0
#推流ing辅佐#【第四版诊疗方案公布：#新型冠状病毒可通过接触传播#】国家卫建委与国家中医药管理局公布《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》：①潜伏期一般3-7天，最长不超过14天；②多数患者预后良好，#儿童病例症状相对较轻#；③儿童及婴幼儿也有发病；④#新型冠状病毒与SARS同源性??,0
1月30日，由巩留县众康医用材料公司生产的16800只口罩投放到康之源药业伊宁市各连锁门店。“从今天开始，由康之源药业连锁门店向广大市民平价供应口罩，满足广大市民的需求。102家门店可以覆盖全市，我们将公开价格，希望广大市民监督。另外，广大市民不要哄抢，我们将确保稳定货源，保证供应量。”伊?展开全文c,0
[双子座]双子座【今日运势】：10-14周一今天的情绪比较不错，做事会比较轻松。★★★☆☆虽未把上班的心态调整过来，但轻松愉快的气氛还是让上班情绪高涨不少；情侣们心情显得比较雀跃，但面上表情会有些顾做神秘；晚上尽量不要久呆户外，容易伤风感冒。网页链接?,0
的肾上腺素飙升，以此获得无与伦比的观影享受。实时号UID593不过这种电影，往往都缺乏内涵，通俗点说，看过之后，你只会觉得它很帅，很酷，很刺激，观看时很#什么是接触传播#?,0
近日，针对“宠物是否会传播新型冠状病毒”的问题，@世界卫生组织回应：目前没有证据显示狗猫等宠物会感染新型冠状病毒。与宠物接触后，用肥皂和水洗手可以显著减少其他常见细菌在宠物和人类之间的传播，如大肠杆菌和沙门氏菌。????,0
在此非常时期，更应好好保护你家的毛孩子！【#世卫组织称无证据显示宠物会感染#】近日，针对“宠物是否会传播新型冠状病毒”的问题，@世界卫生组织回应：目前没有证据显示狗猫等宠物会感染新型冠状病毒。与宠物接触后，用肥皂和水洗手可以显著减少其他常见细菌在宠物和人类之间的传播，如大肠杆?展开全文c,0
#联防联控西安在行动##【陕西省卫生健康委给三秦父老的倡议书】三秦父老们：我们正在共同经历一个注定将被载入史册的事件，我们从没像今天这样感受到：健康是最重要的祝福，平安是最真挚的愿望，胜利是最深切的期待！人类发展的历史，从来就是一部疾病斗争史。实验室里、无影灯下，我们征服了一?展开全文c,1
"专家释疑""接触传播"":被病毒污染的手揉眼睛也可能感染今天上午,国家卫健委与国家中医药管理局公布《新型冠状病毒感染......更多专家释疑接触传播相关消息:O网页链接?",0
艾滋其实真的挺难传播的，即便血液接触也需要一定剂量的血液。01tlAHS31。实从这次的疫情也能看出来，注意防范是对的，但相当一部分人恐慌过头儿，没必要真的没必要?,0
我分享了@新浪新闻的文章O病毒12月早已人传人？中疾控主任回应原因在于，这篇论文称，研究表明，自2019年12月中旬以来，密切接触者之间已经发生了人际传播。此外，1月1日~1月11日，共有7位医务人员感染。但此时，公众对此一无所知??说明什么？？？？？？警醒吧！！！?,0
#长沙身边事#【预防新冠病毒接触传播，长沙多个小区电梯间设按键专用纸巾盒】为预防新型冠状病毒的接触传播，长沙多个小区在电梯内放置抽纸，用于一次性按电梯按钮专用。澎湃新闻1月31日调查发现，这些纸巾有的为物业公司放置，有的为热心业主自发设置。国家卫健委1月28日发布消息称，新型冠状病毒可能?展开全文c,1
生日过后的凌晨2点半，下班回到家，还给自己煮了一碗（长寿面）你吃了吗？毛毛。生日前一晚都一直是忐忐忑忑的，不知道是何心绪。昨日战战兢兢的把礼物送到她手上，也不知道会不会被看上。上班时候几次想询，然终是不敢发信息问，我也很无奈啊，也很想知道她是什么个想法。这样明年的时候就能?展开全文c,0
#新闻看黎川#【关于我县临时禁止湖北挂牌车辆通行的通告】鉴于江西省已启动重大突发公共卫生事件Ⅰ级响应，且本县有相当数量的黎川籍在湖北及武汉务工人员返乡过年，为有效劝阻和管控这批特定人员自行居家隔离，严格禁止其进入公共区域及减少与他人的接触，控制病毒传播途径，维护社会稳定，依照《中华?展开全文c,0
相信大家最近都看了不少科普，打喷嚏时尽量用手肘遮挡，而不是用手。这是因为打喷嚏或咳嗽时我们从口鼻中喷出的飞沫虽不可见但很容易扩散，若用手遮挡细菌则会留在手上，手再去接触其他物品同样会导致细菌的二次传播，而手肘能够有效阻挡飞沫的扩散，我们只要勤洗换外套就好~???,0
刚刚在我们小区电梯里贴了一包纸巾，不知道我的做法对不对，反正这段时间还是小心为妙吧！希望不要出现没素质的人偷纸巾就好。#新型冠状病毒可通过接触传播##世界卫生组织##返程后如何做好个人防护##春运#?,0
#武汉发来的快递不用拒收##共同战疫#据专家介绍，病毒传播目前主要通过两个渠道：飞沫传播和通过跟病人密切接触传播。因此，病毒通过快件传播的风险极低。国家邮政局侯延波表示，武汉发来的正常快件不用拒收，提醒收完快件请及时洗手。L央视新闻的微博视频???,0
【早隔离！全省设168个留验站控制传染源】所有确诊病例和疑似病例全部在定点医院隔离治疗、所有密切接触者实行集中隔离观察。每个州、市、县、区至少设置一个留验站。截至1月30日，全省16个州市共设置168个留验站，有效控制传染源，减少疫情传播。#加强疫情防控云南在行动##网上新闻发布厅#?,0
转：门把手，楼梯扶手，桌面，手机，玩具，笔记本电脑，公共空间台面等都有可能造成传播。也就是说日常除了戴口罩洗脸洗手外，也要给手机进行消毒，摸手机的手，接触口鼻眼睛也有被感染新型冠状病毒的可能。不传谣，不信谣，不造谣，不存谣，戴口罩，勤洗手，少外出，强防护。还是要多锻炼，广播?展开全文c,0
#不建议老年人戴口罩跳广场舞#别出去了，这爆发区，病毒还可接触传播，老年人还是易感人群。在家运动一下就好了。?,1
假期即将结束，返程途中需要采取哪些防范措施？上班后食堂集中就餐怎么防护？哪些算接触传播？医用酒精、洗手液有用吗？疫情拐点何时到来?……中国疾病预防控制中心流行病学首席专家吴尊友进行解答，来看重点↓↓2西安?,0
什么是接触传播？一个实验看清楚！O网页链接?,0
【从武汉寄出的快递能接收吗？】侯延波表示，据专家介绍，病毒传播目前主要是通过两个渠道，一种是通过飞沫传播，另一种是通过和病人密切接触传播，病毒通过快件传播的风险极低。此外，还要求邮政和快递企业严格落实对邮件快件、运输车辆、生产作业场所的消毒通风措施，严格落实安全查验制度，严禁收寄?展开全文c,0
人流密集场所，应该注意什么。1、火车、公交车、地铁、轮船和飞机等地方都是人流密集，出租车也有传播可能，一定全程佩戴口罩减少接触病原风险。2、一定不用脏手触摸眼睛、鼻或口，不碰脸是最好的。3、在路上，减少与陌生人亲密交谈。4、不要把随身物品放置于公共交通工具座位背后的袋子里，5、如?展开全文c,0
#马嘉祺1212次逼里流脓##马嘉祺医院里面菊花万人捅#马嘉祺mjq小马哥小马祺祺嘉祺马子哥猫捡球马嘎七马佳琪马夫小气球马毛马粪海夫海女@时代少年团队长-马嘉祺梅毒主要通过性接触和血液传播、母婴传播，分为早期梅毒、晚期梅毒和潜伏梅毒。早期梅毒又分为一期梅毒、二期梅毒和一期潜伏?展开全文c,0
美食#2020#第二十三天早餐與午餐今天是春假期間的第一天，也是彈性調整放假一天。但我照常上班??好多店休息來麥當勞吃早餐：起士蛋漢堡、薯餅、雞塊、熱奶茶午餐蘑菇燻雞披薩、鱈魚塊、小瓶可樂、綜合水果今天是最後一天的上班，當然要吃好一點的午餐#上班族午餐#?展开全文c,0
//@花花与三猫CatLive:重点一：目前没有证据表明猫狗可以感染。重点二：什么情况能传染？猫狗去外面接触感染源，主人正好接触到病毒，进入眼睛or口鼻。（减少宠物外出或者不外出是关键）重点三：患者的宠物也需要被隔离喂养，是为了防止病毒变异和接触性传播。（所以为了保护好鹅子，所以请大家保护,0
转发,0
//@花花与三猫CatLive:重点一：目前没有证据表明猫狗可以感染。重点二：什么情况能传染？猫狗去外面接触感染源，主人正好接触到病毒，进入眼睛or口鼻。（减少宠物外出或者不外出是关键）重点三：患者的宠物也需要被隔离喂养，是为了防止病毒变异和接触性传播。（所以为了保护好鹅子，所以请大家保护,0
电影《传染病》，大厨接触了带有病毒的猪，没有洗手就和女主握手，导致病毒传播…LJC不要停的微博视频?,0
【人社部：企业#不得开除因疫情影响上班员工#】24日，人社部发布公告，对新型冠状病毒感染的肺炎患者、疑似病人、密切接触者在其隔离治疗期间或医学观察期间以及因政府实施隔离措施或采取其他紧急措施导致不能提供正常劳动的企业职工，企业应当支付职工在此期间的工作报酬。企业因受疫情影响导致生产经?展开全文c,0
新型冠状病毒。，先不知道人会传人，后来不知道接触也会传播……我现在都要有疑心病了上超市菜也买不到，不仅如此，超市还要关三天。而且最低关三天门。大街小巷都关门了吃啥喝啥……?,-1
还要注意接触隔离和防止手口途径传播,0
附议，不喜欢握手。//@纯狐公子:我一直都不支持“握手”礼，行礼应该尽量避免身体接触，像握手，贴脸、拥抱、亲吻都十分不卫生，助长了细菌病毒传播的风险。倒反不如拱手、鞠躬更文明、更符合东亚文化传统。查看图片,0
【人社部：企业#不得开除因疫情影响上班员工#】人社部24日通知，明确对新型冠状病毒感染的肺炎患者、疑似病人、密切接触者在其隔离治疗期间或医学观察期间以及因政府实施隔离措施或采取其他紧急措施导致不能提供正常劳动的企业职工，企业应当支付职工在此期间的工作报酬，并不得依据劳动合同法第四十条?展开全文c,0
//@花花与三猫CatLive:重点一：目前没有证据表明猫狗可以感染。重点二：什么情况能传染？猫狗去外面接触感染源，主人正好接触到病毒，进入眼睛or口鼻。（减少宠物外出或者不外出是关键）重点三：患者的宠物也需要被隔离喂养，是为了防止病毒变异和接触性传播。（所以为了保护好鹅子，所以请大家保护,0
【给红区“战士”护航，天津一企业捐出100套通讯设备】记者获悉，天津市马可尼信息技术股份有限公司近日向市里捐出100套通讯设备，为战斗在“红区”一线的医护人员保驾护航。专家指出，新型冠状病毒通过飞沫传播之外，还能够通过接触传播，给前线医护人员带来严重的威胁，因此重点医院和单位的隔离区有?展开全文c,1
#我是陕西抗疫小卫士#今年最不一样，是因为新型冠状病毒。本次病毒与03年非典相似，但不同的是本次新型冠状病毒可以人与人之间传播，传播途径主要有三个：一是通过咳嗽或打喷嚏在空气传播；二是与病人的密切接触；三是触摸被污染的物体表面，然后用脏手触碰嘴巴、鼻子或眼睛。本次病毒感染范围极广?展开全文c,0
//@花花与三猫CatLive:重点一：目前没有证据表明猫狗可以感染。重点二：什么情况能传染？猫狗去外面接触感染源，主人正好接触到病毒，进入眼睛or口鼻。（减少宠物外出或者不外出是关键）重点三：患者的宠物也需要被隔离喂养，是为了防止病毒变异和接触性传播。（所以为了保护好鹅子，所以请大家保护,0
已经好几天晚上睡不踏实了，白天上班都恍恍惚惚的～//@aries_jo:我已经自己强制自己不要去刷那些太负面的消息了。深呼吸。//@青苔半夕阳://@劝君更尽一江水:我深呼吸调整心情。,-1
吞服了阴阳魔骨花，是生是死，都和自己没有任何#cgd1006#的关系。这一刻。#什么是接触传播#?,0
//@张洲:最近的4件事真是防不胜防。1是确诊病例的楼上确诊了新病例，二者无接触。这说明，若非电梯传染，飞沫传播可能已成空气传播。2是患者粪便检出阳性病毒，未来，极有可能成为水处理厂的难题，涉及千家万户。3就是这个，病毒已经离了武汉的壳。4即患者无症状，你分不清谁是病人,0
#新增病例住在确诊病例楼上#这就只能说这个病的传播力度变强了，新增的这个病患可能短时间内接触到过已确诊病患的飞沫，造成传染。???最后还是要说一句?????,0
#大湾区身边事#【深圳出现3例本地社区传播患者，包括一外卖小哥】根据目前的流行病学调查，3例病例存在以下共同特点：在发病前的最长潜伏期之内（14天），未离开过深圳；未接触过确诊病例和疑似病例。这3个病例是目前深圳首次监测到的社区传播病例，具体情况还在进行进一步的研判分析中。对于确诊病例?展开全文c,-1
//@米瑞蓉:【最新研究：#新冠病毒存在粪-口传播#】在前期国家权威指南提出的飞沫传播、接触传播的基础上，新冠病毒还存在一定的粪-口传播。应高度关注新冠肺炎不典型症状，针对患者呕吐物、粪便等做好个人防护。轻症患者居家隔离时，应格外重视个人与家庭成员的手卫生，同时尽可能避免与家庭成员共用卫,0
#呼吁国家把法定假日调整至正月十七#领导让我们照常上班无论你在的地方是不是已经封了都要正常上班?,-1
【#深圳首次出现3例社区传播病例#：包含一名外卖员，均无明确接触史】2月2日，深圳疾控中心副主任医师孔东锋介绍，深圳首次监测到3例社区传播病例，3人在发病前14天没离开过深圳，均无明确接触史，其中一例是外卖骑手，3例患者可能是在公共日常交往过程中，不知情的情况下接触到了传染源、传染源的物品?展开全文c,-1
今晨内蒙公布的其中一例新增病历的信息（如图），患者无外出史，无接触史。很明显的有特殊的传播途径！深圳三院也公布了在大便里检测到病毒的核酸！现在这个问题应该非常重视，粪便是否传染病毒值得高度警惕，是否存在粪口传播或者其他传播途径。@央视新闻#钟南山称病毒可能通过粪口传播##仁怀身边事#?展开全文c,-1
#深圳首次出现3例社区传播病例#其中一个病例是一名外卖员，根据流行病学调查显示，没有明确接触史。L新闻夜航的微博视频???,-1
【#深圳首次出现3例社区传播病例#：包含一名外卖员，均无明确接触史】#深圳爆料##深圳同城#2月2日，深圳疾控中心副主任医师孔东锋介绍，深圳首次监测到3例社区传播病例，3人在发病前14天没离开过深圳，均无明确接触史，其中一例是外卖骑手，3例患者可能是在公共日常交往过程中，不知情的情况下接触到?展开全文c,-1
#深圳首次出现3例社区传播病例#有点吓人！外卖人员接触人多跟危险?,-1
小心祸从口出。//Ali爸比:我现在严重怀疑这种病毒可以通过空气传染，虽然有很多科普知识，但没人对这种病毒做过空气传播的实验，否则你无法解释那么多仅仅中途路过武汉的人也大面积感染的现象//霉霉maymay:典型的D在某个公共场所（商场、电梯、餐厅等）不知情的情况下被身边跟武汉疫区出来的人A接触,0
#深圳首次出现3例社区传播病例#我想问问暴露在空气中不和人接触，有感染几率吗?,0
“经呼吸道飞沫传播是主要的传播途径，亦可通过接触传播。”而早在23日，国家卫健委发布的第二版诊疗方案中，相关表述还是：“目前已明确该病毒可以通过呼吸道飞沫传播，是否可以通过血液、消化道传播还有待研究。”?,0
//@张洲:最近的4件事真是防不胜防。1是确诊病例的楼上确诊了新病例，二者无接触。这说明，若非电梯传染，飞沫传播可能已成空气传播。2是患者粪便检出阳性病毒，未来，极有可能成为水处理厂的难题，涉及千家万户。3就是这个，病毒已经离了武汉的壳。4即患者无症状，你分不清谁是病人,0
【预防接触性传播，如何正确洗手？】（中央纪委国家监委网站）L预防接触性传播，如何正确洗手？?,0
没接触过患者，住患者楼上就被传染了，这个真的太可怕了，难道空气也能传播？,-1
#深圳首次出现3例社区传播病例#没离开过，无明确接触史……怕了怕了，不出门，不叫外卖?,-1
#国办：春节假期延至2月2日，大专院校中小学幼儿园推迟开学#更多信息：O国办：春节假期延至2月2日，大专院校中小学幼儿园推迟开学今日（1月27日）凌晨，据央视新闻消息：国务院办公厅27日发布关于延长2020年春节假期的通知。经国务院批准，为加强新型冠状病毒感染的肺炎疫情防控工作，有效减少人员聚集，阻断疫情传播，更好保障人民群?展开全文c,0
嗓子疼，鼻子也难受，不喜欢冬天，要调整作息时间，因为马上要上班了。。我不想要假期综合征，我要保持头脑清醒。。2贵阳?,-1
#粪-口传播还没得到证实#不知道这个怎么传播的朋友们，我给你们科普一下（真的不是通过chishi传播）粪口传播，通俗一点就是说，有一个带病毒的人，他的粪便里有病毒，然后他上了厕所擦了屁股，但是没洗手！然后他去吃饭，就吃到自己嘴里了。他用擦了屁股但是没洗的手，接触了门把手，桌?展开全文c,0
新型冠状病毒通过呼吸道飞沫传播看来是没有争议了！1.从目前情况来看，经过空气传播的可能性也很大！那么病毒在空气中滞留时间能多长？2.通过接触传播，是如何理解呢？接触了传染源的体液，血液，以及其它分泌物，没有充分洗手，病菌通过各种粘膜进去体内？通过口腔进入？接触传播意味着病毒可以通过?展开全文c,0
#新增病例住在确诊病例楼上#应该是接触传播，比如楼梯扶手电梯按钮之类的容易触碰的地方。回到家一定要勤消毒勤洗手。?,0
想到这次疫情刚发生的时候，我妈把我当成聒噪的小喇叭，现在连我出门倒个垃圾都不同意，说病毒可以在空气中存活24小时，今天还说病毒可以通过粪便传播，可我没事儿怎么会接触到他人粪便以及是我做追剧人太久了吗，没有更新知识，病毒威力已经大至如此？?,0
【昆明市住房公积金管理中心发布疫情防控期间业务办理通告】为了尽量避免人与人之间的接触，降低病毒传播的可能性，2月3日起，请大家尽量通过“昆明市住房公积金管理中心网上业务大厅（zfgjj.km.gov.cn）”“‘昆明公积金’微信公众号及APP”“云南省一部手机办事通APP—我的公积金”等互联网渠道办理?展开全文c,0
新型冠状病毒可以通过接触传播。无论是返程途中，还是日常工作生活中，勤洗手、勤消毒等防范措施很重要。那么，一般来讲，日常生活物品中哪些是适合病毒存活的“温床”？病毒能在这些物体表面存活多久？下面这些相关研究或许能提供参考。2西安?,1
关于聚集性疫情传播其实我一直觉得这些人是真心混蛋你是有多恨你家人亲戚朋友？这个聚集接触到的都是最亲近关系的人你是想以一己之力全家覆灭啊…?,0
#李青大夫##健康中国2030##抗击新型肺炎第一线#最新消息，新型肺炎还存在一定的粪-口传播途径。除了戴口罩外，勤洗手是另一个最简单有效的预防措施！甚至更有效！提倡用七步法勤洗手：1、吃东西前洗手：吃东西时，难免双手会接触食物，容易将病毒吃下去。2、如厕后洗手：如厕后双手可能沾染尿液或粪?展开全文c,0
#深圳首次出现3例社区传播病例#可怕在于他们没有密切接触者就感染了，同样地找不到他们曾经的密切接触者?,-1
有些野生动物本身可能带有病毒，或许在野生动物身上不发作，但通过人体接触可能会造成疾病的传播，对于这些，人类并不完全了解。如果贸然拿来直接当成宠物，还是存在很大健康隐患的。O网页链接?,-1
【转发扩散！美国医生最全新冠病毒科普：不要用手碰脸！】CBS采访医生PeterLin关于新型冠状病毒的传播方式、传播途径和预防方法，医生表示，这种病毒是依靠人们帮忙“运输”才能到达肺部，因此戴口罩很重要，可以避免与病毒携带者的唾沫接触。再者，用手碰脸的行为会大大增加被感染的危险。这些?展开全文c,0
#山东发现聚集性疫情60起#不要出门，不要聚会！你不知道你接触的人去过哪里，你也不知道接触过的人有没有接触过从武汉回来的人！一天到晚都在宣传不要聚会！要避免疫情传播！一个个的死皮不要脸！跟听不懂中国话样！?,-1
